"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","174744","Validate_Hana_T433_Payment_Section_Visa_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:30:12 IST 2025","passed","Wed Aug 06 20:33:07 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T433_Payment_Section_Visa_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T433_Payment_Section_Visa_Functionality","Validate_Hana_T433_Payment_Section_Visa_Functionality_Test"
"","245041","Validate_Hana_T107_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_BalanceAmt_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:40:09 IST 2025","passed","Wed Aug 06 17:44:14 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T107_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_BalanceAmt_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T107_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_BalanceAmt_Search_Filter_FT","Validate_Hana_T107_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_BalanceAmt_Search_Filter_Test"
"","71469","Validate_Hana_T326_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_ExportToExcel_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:30:09 IST 2025","passed","Wed Aug 06 19:31:20 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T326_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_ExportToExcel_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T326_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_ExportToExcel_FT","Validate_Hana_T326_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_ExportToExcel_Functionality_Test"
"","356324","Validate_Hana_T838_Advance_Dispatch_Footer_Icon_Section_Priority_Order_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:06:55 IST 2025","passed","Thu Aug 07 01:12:51 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T838_Advance_Dispatch_Footer_Icon_Section_Priority_Order_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T838_Advance_Dispatch_Footer_Icon_Section_Priority_Order_Functionality","Validate_Hana_T838_Advance_Dispatch_Footer_Icon_Section_Priority_Order_Functionality"
"","159771","Validate_Hana_T413_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:14:47 IST 2025","passed","Wed Aug 06 20:17:27 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T413_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T413_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality","Validate_Hana_T413_ProductSection_CreateRecipe_SaveToProduct_Disabled_Functionality_Test"
"","126457","Validate_Hana_T643_WireOut_ProductSection_CreateRecipe_Save_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:40:34 IST 2025","passed","Wed Aug 06 22:42:41 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T643_WireOut_ProductSection_CreateRecipe_Save_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T643_WireOut_ProductSection_CreateRecipe_Save_Functionality","Validate_Hana_T643_WireOut_ProductSection_CreateRecipe_Save_Functionality_Test"
"","95555","Hana_T610_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_AddressLookUp_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 02:55:42 IST 2025","passed","Thu Aug 07 02:57:18 IST 2025","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T610_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_AddressLookUp_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T610_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_AddressLookUp_Functionality_Test","Hana_T610_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_AddressLookUp_Functionality_Test"
"","102930","Validate_Hana_T568_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_OrderDateSearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:58:23 IST 2025","passed","Wed Aug 06 22:00:06 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T568_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_OrderDateSearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T568_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_OrderDateSearchFilter_FT","Validate_Hana_T568_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_OrderDateSearchFilter_Functionality_Test"
"","189973","Validate_Hana_T467_RecipientSection_Confidential_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:55:45 IST 2025","passed","Wed Aug 06 20:58:55 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T467_RecipientSection_Confidential_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T467_RecipientSection_Confidential_Functionality","Validate_Hana_T467_RecipientSection_Confidential_Functionality_Test"
"","167418","Validate_Hana_T375_OrderDetailsSection_SendRemainder_UnChecked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:01:36 IST 2025","passed","Wed Aug 06 20:04:23 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T375_OrderDetailsSection_SendRemainder_UnChecked_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T375_OrderDetailsSection_SendRemainder_UnChecked_Functionality","Validate_Hana_T375_OrderDetailsSection_SendRemainder_UnChecked_Functionality_Test"
"","63184","Validate_Hana_T298_Delivery_CustomerSection_CompanyNameField_Lookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:09:59 IST 2025","passed","Wed Aug 06 19:11:02 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T298_Delivery_CustomerSection_CompanyNameField_Lookup_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T298_Delivery_CustomerSection_CompanyNameField_Lookup_FT","Validate_Hana_T298_Delivery_CustomerSection_CompanyNameField_Lookup_Functionality_Test"
"","88814","Validate_Hana_T147_Pickup_RecipientSection_ExistingCustomerDetails_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:08:58 IST 2025","passed","Wed Aug 06 18:10:27 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T147_Pickup_RecipientSection_ExistingCustomerDetails_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T147_Pickup_RecipientSection_ExistingCustomerDetails_FT","Validate_Hana_T147_Pickup_RecipientSection_ExistingCustomerDetails_Functionality_Test"
"","156427","Validate_Hana_T511_ProductSection_CreateRecipe_Component_Delete_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:16:17 IST 2025","passed","Wed Aug 06 21:18:54 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T511_ProductSection_CreateRecipe_Component_Delete_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T511_ProductSection_CreateRecipe_Component_Delete_Functionality","Validate_Hana_T511_ProductSection_CreateRecipe_Component_Delete_Functionality_Test"
"","62159","Validate_Hana_T528_CustomerSection_PhoneNumberField_Lookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:26:26 IST 2025","passed","Wed Aug 06 21:27:28 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T528_CustomerSection_PhoneNumberField_Lookup_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T528_CustomerSection_PhoneNumberField_Lookup_Functionality","Validate_Hana_T528_CustomerSection_PhoneNumberField_Lookup_Functionality_Test"
"","170136","Validate_Hana_T687_WireOut_Payment_Section_CreditCard_AddNewCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:59:18 IST 2025","passed","Wed Aug 06 23:02:08 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T687_WireOut_Payment_Section_CreditCard_AddNewCard_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T687_WireOut_Payment_Section_CreditCard_AddNewCard_Functionality","Validate_Hana_T687_WireOut_Payment_Section_CreditCard_AddNewCard_Functionality_Test"
"","116860","Validate_Hana_T645_WireOut_ProductSection_ItemDetails_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:42:48 IST 2025","passed","Wed Aug 06 22:44:45 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T645_WireOut_ProductSection_ItemDetails_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T645_WireOut_ProductSection_ItemDetails_Functionality","Validate_Hana_T645_WireOut_ProductSection_ItemDetails_Functionality_Test"
"","161901","Validate_Hana_T162_OrderEntry_Pickup_OrderDetailsSection_SendRemainder_UnChecked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:18:31 IST 2025","passed","Wed Aug 06 18:21:13 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T162_OrderEntry_Pickup_OrderDetailsSection_SendRemainder_UnChecked_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T162_OrderEntry_Pickup_OrderDetailsSection_SendRemainder_UnChecked_FT","Validate_Hana_T162_OrderEntry_Pickup_OrderDetailsSection_SendRemainder_UnChecked_Functionality_Test"
"","211499","Validate_Hana_T822_Advance_Dispatch_Invalid_addresses_Address_Lookup_Multiple_Invalid_Invoices_List_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:25:36 IST 2025","failed","Thu Aug 07 04:29:08 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T822_Advance_Dispatch_Invalid_addresses_Address_Lookup_Multiple_Invalid_Invoices_List_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T822_Advance_Dispatch_Invalid_addresses_Address_Lookup_Multiple_Invalid_Invoices_List_Functionality","Validate_Hana_T822_Advance_Dispatch_Invalid_addresses_Address_Lookup_Multiple_Invalid_Invoices_List_Functionality"
"","93558","Validate_Hana_T148_Pickup_RecipientSection_NewCustomerDetails_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:10:06 IST 2025","passed","Wed Aug 06 18:11:40 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T148_Pickup_RecipientSection_NewCustomerDetails_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T148_Pickup_RecipientSection_NewCustomerDetails_FT","Validate_Hana_T148_Pickup_RecipientSection_NewCustomerDetails_Functionality_Test"
"","144797","Validate_Hana_T406_ProductSection_CreateRecipe_SaveAs_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:12:17 IST 2025","passed","Wed Aug 06 20:14:42 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T406_ProductSection_CreateRecipe_SaveAs_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T406_ProductSection_CreateRecipe_SaveAs_Functionality","Validate_Hana_T406_ProductSection_CreateRecipe_SaveAs_Functionality_Test"
"","186935","Validate_Hana_T1316_Configuration_Settings_Order_Entry_WireOut_Methods_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:36:08 IST 2025","passed","Thu Aug 07 03:39:14 IST 2025","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1316_Configuration_Settings_Order_Entry_WireOut_Methods_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1316_Configuration_Settings_Order_Entry_WireOut_Methods_Functionality_Test","Validate_Hana_T1316_Configuration_Settings_Order_Entry_WireOut_Methods_Functionality_Test"
"","229634","Validate_Hana_T1657_HanaPOS_Proposal_settings_Wedding_Verify_the_Setup_fee_in_dollar_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 04:40:44 IST 2025","passed","Thu Aug 07 04:44:33 IST 2025","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T1649_HanaPOS_Proposal_Proposal_settings_Wedding_Verify_the_Dynamic_Label_ForDelivery_Fee_Include_Delivery_Fee_in_Tax_Calculation_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T1649_HanaPOS_Proposal_Proposal_settings_Wedding_Verify_the_Dynamic_Label_ForDelivery_Fee_Include_Delivery_Fee_in_Tax_Calculation_Functionality","Validate_Hana_T1657_HanaPOS_Proposal_settings_Wedding_Verify_the_Setup_fee_in_dollar_Functionality"
"","98804","Validate_Hana_T02_Add_Product_With_Discount_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:43:26 IST 2025","passed","Thu Aug 07 03:45:05 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T02_AddProductWithDiscount_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T02_AddProductWithDiscount_FT","Validate_Hana_T02_Add_Product_With_Discount_Test"
"","190155","Validate_Hana_T172_OrderEntry_Pickup_OrderDetailsSection_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:21:37 IST 2025","passed","Wed Aug 06 18:24:47 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T172_OrderEntry_Pickup_OrderDetailsSection_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T172_OrderEntry_Pickup_OrderDetailsSection_FT","Validate_Hana_T172_OrderEntry_Pickup_OrderDetailsSection_Functionality_Test"
"","127064","Validate_Hana_T_EGift_Card_FT","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:32:53 IST 2025","passed","Wed Aug 06 23:35:01 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T_EGift_Card_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T_EGift_Card_FT","Validate_Hana_T_EGift_Card_FT"
"","266962","Validate_Hana_T678_WireOut_Payment_Section_Split_Payment_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:54:45 IST 2025","failed","Wed Aug 06 22:59:12 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T678_WireOut_Payment_Section_Split_Payment_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T678_WireOut_Payment_Section_Split_Payment_Functionality","Validate_Hana_T678_WireOut_Payment_Section_Split_Payment_Functionality_Test"
"","85466","Validate_Hana_T351_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Statements_LessThanOneMonthCustomer_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:47:52 IST 2025","passed","Wed Aug 06 19:49:17 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T351_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Statements_LessThanOneMonthCustomer_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T351_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Statements_LessThanOneMonthCustomer_FT","Validate_Hana_T351_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_Statements_LessThanOneMonthCustomer_Functionality_Test"
"","436832","Validate_Hana_T323_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Pagination_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:26:16 IST 2025","passed","Wed Aug 06 19:33:33 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T323_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Pagination_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T323_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Pagination_Functionality","Validate_Hana_T323_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Pagination_Functionality_Test"
"","89006","Validate_Hana_T366_AttentionFieldLookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:55:32 IST 2025","passed","Wed Aug 06 19:57:01 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T366_AttentionFieldLookup_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T366_AttentionFieldLookup_Functionality","Validate_Hana_T366_AttentionFieldLookup_Functionality_Test"
"","199051","Validate_Hana_T732_Quick_Dispatch_Summary_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 00:56:38 IST 2025","passed","Thu Aug 07 00:59:57 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T732_Quick_Dispatch_Summary_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T732_Quick_Dispatch_Summary_Functionality","Validate_Hana_T732_Quick_Dispatch_Summary_Functionality_Test"
"","127858","Validate_Hana_T348_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:45:39 IST 2025","passed","Wed Aug 06 19:47:47 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T348_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T348_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_FT","Validate_Hana_T348_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_DescriptionSearchFilter_Functionality_Test"
"","284288","Validate_Hana_T957_Advance_Dispatch_Trip_Section_Saved_Trip_Delete_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 01:48:55 IST 2025","passed","Thu Aug 07 01:53:40 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T957_Advance_Dispatch_Trip_Section_Saved_Trip_Delete_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T957_Advance_Dispatch_Trip_Section_Saved_Trip_Delete_Functionality_Test","Validate_Hana_T957_Advance_Dispatch_Trip_Section_Saved_Trip_Delete_Functionality_Test"
"","113889","Validate_Hana_T156_OrderEntryPage_Pickup_RecipientSection_ZoneBasedDeliveryFee_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:14:14 IST 2025","passed","Wed Aug 06 18:16:08 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T156_OrderEntryPage_Pickup_RecipientSection_ZoneBasedDeliveryFee_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T156_OrderEntryPage_Pickup_RecipientSection_ZoneBasedDeliveryFee_FT","Validate_Hana_T156_OrderEntryPage_Pickup_RecipientSection_ZoneBasedDeliveryFee_Functionality_Test"
"","113953","Hana_T594_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 02:54:59 IST 2025","passed","Thu Aug 07 02:56:53 IST 2025","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T594_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Wedding.Hana_T594_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_Functionality_Test","Hana_T594_Add_Proposal_CreateProposalPage_Wedding_ExistingCustomer_AddNewProposal_CoupleInfo_CoupleDetails_Functionality_Test"
"","142801","Validate_Hana_T472_RecipientSection_SendRemainder_Unchecked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:59:00 IST 2025","passed","Wed Aug 06 21:01:23 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T472_RecipientSection_SendRemainder_Unchecked_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T472_RecipientSection_SendRemainder_Unchecked_Functionality","Validate_Hana_T472_RecipientSection_SendRemainder_Unchecked_Functionality_Test"
"","256092","Validate_Hana_T725_Quick_Dispatch_Pending_Deliveries_Design_Completed_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 00:52:16 IST 2025","passed","Thu Aug 07 00:56:32 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T725_Quick_Dispatch_Pending_Deliveries_Design_Completed_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T725_Quick_Dispatch_Pending_Deliveries_Design_Completed_Functionality","Validate_Hana_T725_Quick_Dispatch_Pending_Deliveries_Design_Completed_Functionality"
"","65938","Validate_Hana_T362_OrderEntryPage_Delivery_RecipientSection_ClearTime_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:54:33 IST 2025","passed","Wed Aug 06 19:55:39 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T362_OrderEntryPage_Delivery_RecipientSection_ClearTime_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T362_OrderEntryPage_Delivery_RecipientSection_ClearTime_FT","Validate_Hana_T362_OrderEntryPage_Delivery_RecipientSection_ClearTime_Functionality_Test"
"","173573","Validate_Hana_T1493_AllOrdersView_Pending_Pickup_View_Phone_Order_And_Status_Pending_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 00:11:19 IST 2025","failed","Thu Aug 07 00:14:12 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1493_AllOrdersView_Pending_Pickup_View_Phone_Order_And_Status_Pending_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1493_AllOrdersView_Pending_Pickup_View_Phone_Order_And_Status_Pending_Functionality_Test","Validate_Hana_T1493_AllOrdersView_Pending_Pickup_View_Phone_Order_And_Status_Pending_Functionality_Test"
"","64775","Validate_Hana_T70_Sales_History_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:27:21 IST 2025","passed","Wed Aug 06 23:28:26 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T70_Sales_History_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T70_Sales_History_FT","Validate_Hana_T70_Sales_History_Test"
"","183036","Validate_Hana_T688_WireOut_Payment_Section_CreditCard_DontSave_Checked_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:01:03 IST 2025","passed","Wed Aug 06 23:04:06 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T688_WireOut_Payment_Section_CreditCard_DontSave_Checked_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T688_WireOut_Payment_Section_CreditCard_DontSave_Checked_Functionality","Validate_Hana_T688_WireOut_Payment_Section_CreditCard_DontSave_Checked_Functionality_Test"
"","61073","Validate_Hana_T261_OrderEntryPage_ViewDraftPopup_Delete_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:03:39 IST 2025","passed","Wed Aug 06 19:04:40 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T261_OrderEntryPage_ViewDraftPopup_Delete_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T261_OrderEntryPage_ViewDraftPopup_Delete_Functionality","Validate_Hana_T261_OrderEntryPage_ViewDraftPopup_Delete_Functionality_Test"
